id,subject_type,subject_id,predicate,value,source_id,evidence_status,extracted_by,extractor_run_id,reviewed_by,reviewed_at,valid_from,valid_to,notes
asrt_bulk_e57f93f3598fb9a8,organisation,org_41b9fcad44ad911b,name,7Secondsolar (Pty) Ltd,src_b587f5fa42612646,public_source,ai_assisted_research,batch_001_release_005,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Winner profile, paragraphs describing 7Secondsolar's Cape Town headquarters and AutoPV functions, plus Contact Data."
asrt_bulk_e586afd9cb5c06f8,product,prod_84787f6a75dff4dd,primary_category_id,cat_generation_storage_operations,src_d151cbedc6c4759e,provider_claim_only,ai_assisted_research,batch_001_release_008,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Daystar Power case block: Nigeria, Ghana, Togo and Senegal; 200+ sites; customer quotation describing AMMP as an operations tool."
asrt_bulk_e5a4e1e5e3069f5f,product,prod_4a59c1c6110c4219,name,MyVoltage Utility Management Platform,src_e1397f8d9f1aec2c,provider_claim_only,ai_assisted_research,batch_001_release_011,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Opening product description, Key product features and Value-added service offering."
asrt_bulk_e5dc8ac3c29039fb,deployment,dep_91df12effd6080a3,country_iso2,NG,src_d151cbedc6c4759e,provider_claim_only,ai_assisted_research,batch_001_release_008,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Daystar Power case block: Nigeria, Ghana, Togo and Senegal; 200+ sites; customer quotation describing AMMP as an operations tool."
asrt_bulk_e62bbc7ea71c8fe4,product,prod_a4f1a4a52c37c33c,name,PaygOps,src_36ff3d019dab7c6f,provider_claim_only,ai_assisted_research,batch_001_release_009,kaykluz,2026-08-02,,,Human reviewed. Source locator: Overview paragraphs identifying Kazang Solar as a Zambian PAYGo solar distributor and stating it adopted PaygOps in late 2022.
asrt_bulk_e6425a968a1a23a6,product,prod_90c1269fb6533050,description,"A cloud AMI platform for visibility, monitoring and control of energy billing across utility metering assets.",src_3fed97da9ebf5a38,provider_claim_only,ai_assisted_research,batch_001_release_012,kaykluz,2026-08-02,,,"Human reviewed. Source locator: SteamaCo Product Suite, 'Nimbus AMI' product block."
asrt_bulk_e69308586a0e84c7,product,prod_7ec0014d7e86dba9,name,Fuel Switch,src_8ad2a6fd5ad32af1,independently_evidenced,ai_assisted_research,batch_001_release_001,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Opening two paragraphs identify Growthpoint's South African e-co2 initiative, Fuel Switch partnership and blockchain REC exchange rollout."
asrt_bulk_e6bdfbbf4ce8896a,product,prod_8d5f9abcd9decdc8,primary_category_id,cat_engineering_design_simulation,src_cdecc55785a2e84f,provider_claim_only,ai_assisted_research,batch_001_release_006,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Sections 'This is the actual product', 'Engineering Studio', 'Yield and simulation', 'How a deal moves' and footer legal registration details."
asrt_bulk_e6c6427a8a871941,product,prod_2cb981c2e4d76c28,organisation_id,org_0a99ba7088470e53,src_0e2b17c179cb2014,provider_claim_only,ai_assisted_research,batch_001_release_012,kaykluz,2026-08-02,,,Human reviewed. Source locator: Data Centre > Meter Data Manager and Vending Gateway sections.
asrt_bulk_e6c64eb2668a7ee5,organisation,org_c196bc963028ee6e,origin_classification,public_or_open_infrastructure,src_c884b377e1fc531b,public_source,ai_assisted_research,batch_001_release_007,kaykluz,2026-08-02,,,Human reviewed. Source locator: Model Integration / IMPACCT Framework paragraph names FlexTool for evaluating power-system flexibility from OSeMOSYS results.
asrt_bulk_e6de8837dbf91cd1,product,prod_3c464ba494208cc0,lifecycle_status,active,src_c884b377e1fc531b,public_source,ai_assisted_research,batch_001_release_001,kaykluz,2026-08-02,,,Human reviewed. Source locator: IMPACCT Framework paragraph identifies PathCalc for interactively visualising carbon emissions.
asrt_bulk_e757c3dbce6c6c2b,organisation,org_fc7c0c72d1969875,headquarters_country,ZA,src_f533c88c1d12d756,provider_claim_only,ai_assisted_research,batch_001_release_002,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Opening product description, 'Adroit IoT Platform', 'Security', 'Services Orientated' and vertical-application paragraph naming Energy."
asrt_bulk_e7b4a8e7b1c03381,organisation,org_a05bce318bbf4ea0,headquarters_country,KE,src_1fd4de155f438bff,provider_claim_only,ai_assisted_research,batch_001_release_003,kaykluz,2026-08-02,,,Human reviewed. Source locator: FAQ answer to 'Where can I swap batteries' states that cabinets are deployed across Nairobi and can be found using the mobile app.
asrt_bulk_e81475e22774c156,organisation,org_c538d1eb164e6e41,name,AMMP Technologies,src_d151cbedc6c4759e,provider_claim_only,ai_assisted_research,batch_001_release_008,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Daystar Power case block: Nigeria, Ghana, Togo and Senegal; 200+ sites; customer quotation describing AMMP as an operations tool."
asrt_bulk_e81c5503f5cc442d,product,prod_8c028e7d3c878e74,website,https://www.kth.se/en/2.88189/energy-systems/completed-projects/the-electricity-model-base-for-africa-temba-1.940034,src_7c0c0c942fa173cd,provider_claim_only,ai_assisted_research,batch_001_release_013,kaykluz,2026-08-02,,,Human reviewed. Source locator: Main project paragraph describes continent-wide African country and transmission-link coverage and states that the model is open source.
asrt_bulk_e82cb6743e337a17,product,prod_3464ecbd2a2298cc,primary_category_id,cat_planning_geospatial,src_1aba15c2ac9250fc,provider_claim_only,ai_assisted_research,batch_001_release_009,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Solution paragraph selecting ArcGIS Enterprise and Results paragraphs stating installation in 2018, portal deployment, dashboards and spatial analysis."
asrt_bulk_e8391b5a34184a7f,product,prod_5cabfd347277fd43,description,Open-source AI and geospatial model estimating building-level electricity access and demand in sub-Saharan Africa.,src_6fa288b6cac304e9,provider_claim_only,ai_assisted_research,batch_001_release_010,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Opening product description names the IEA-MIT collaboration, open-source status and sub-Saharan Africa coverage."
asrt_bulk_e873be7a6957d886,product,prod_5d86400ebf4fde2e,primary_category_id,cat_planning_geospatial,src_a6c915fb6879f499,public_source,ai_assisted_research,batch_001_release_010,kaykluz,2026-08-02,,,Human reviewed. Source locator: Paragraph beginning 'The GEP Explorer is complemented' identifies the GEP Toolbox as the input-data component.
asrt_bulk_e8ee9c0aa2e2587e,deployment,dep_9f93d6392cac38f3,customer_disclosure,named,src_c7616caa46f7a0c2,provider_claim_only,ai_assisted_research,batch_001_release_013,kaykluz,2026-08-02,,,Human reviewed. Source locator: Opening announcement and ICC technology list naming a Wide Area Monitoring System designed for grid stability.
asrt_bulk_e93d63c8b18e67a3,deployment,dep_5dafb03405e9b7a4,product_id,prod_a4f1a4a52c37c33c,src_36ff3d019dab7c6f,provider_claim_only,ai_assisted_research,batch_001_release_009,kaykluz,2026-08-02,,,Human reviewed. Source locator: Overview paragraphs identifying Kazang Solar as a Zambian PAYGo solar distributor and stating it adopted PaygOps in late 2022.
asrt_bulk_e93dc77484b109be,organisation,org_907aa74533dc527b,name,GE Vernova,src_c7616caa46f7a0c2,provider_claim_only,ai_assisted_research,batch_001_release_013,kaykluz,2026-08-02,,,Human reviewed. Source locator: Opening announcement and ICC technology list naming a Wide Area Monitoring System designed for grid stability.
asrt_bulk_e96ca3f41e17af91,product,prod_21c1794343050d9f,description,"A consumer app for checking prepaid balances, transactions and energy usage and receiving account notifications.",src_e0428ec7ccfcfd99,provider_claim_only,ai_assisted_research,batch_001_release_012,kaykluz,2026-08-02,,,Human reviewed. Source locator: Opening 'Empower your customers' section and 'Better informed' notification list.
asrt_bulk_e9da36d062a7c48c,product,prod_a4f1a4a52c37c33c,access_model,commercial,src_36ff3d019dab7c6f,provider_claim_only,ai_assisted_research,batch_001_release_009,kaykluz,2026-08-02,,,Human reviewed. Source locator: Overview paragraphs identifying Kazang Solar as a Zambian PAYGo solar distributor and stating it adopted PaygOps in late 2022.
asrt_bulk_e9dbbfdc0da5e681,product,prod_7dc0a9bb41944d44,website,https://www.ampersand.energy/technology,src_0a4fa31247a1d3c3,provider_claim_only,ai_assisted_research,batch_001_release_003,kaykluz,2026-08-02,,,Human reviewed. Source locator: Technology page section on the Driver App describes checking battery level and finding a swap station.
asrt_bulk_e9dc774935dbf38c,product,prod_99c67cf93bb73c5f,sector_id,sector_emobility_batteries,src_966853451e9815ad,provider_claim_only,ai_assisted_research,batch_001_release_005,kaykluz,2026-08-02,,,Human reviewed. Source locator: Locate & Control Your Charge Sessions and Seamless Payments sections; introduction states the app is for drivers in South Africa.
asrt_bulk_ea1a176197f7acdb,product,prod_bb8d9737e621ddbf,sector_id,sector_distributed_energy_access,src_05e838c776926403,independently_evidenced,ai_assisted_research,batch_001_release_008,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Project heading and summary identify SolarFlow, Burkina Faso and its monitoring, automation and optimisation functions."
asrt_bulk_ea3235bab8285621,deployment,dep_9f93d6392cac38f3,started_year,2024,src_c7616caa46f7a0c2,provider_claim_only,ai_assisted_research,batch_001_release_013,kaykluz,2026-08-02,,,Human reviewed. Source locator: Opening announcement and ICC technology list naming a Wide Area Monitoring System designed for grid stability.
asrt_bulk_ea4f48fd75175cc9,product,prod_6105cb20d5181a16,organisation_id,org_2744e404ad22d210,src_a6c915fb6879f499,public_source,ai_assisted_research,batch_001_release_010,kaykluz,2026-08-02,,,Human reviewed. Source locator: Paragraph beginning 'The GEP Explorer is complemented' names the GEP Generator and describes custom scenario generation.
asrt_bulk_ea951585ca588cc0,product,prod_84da79537e9d2e53,organisation_id,org_b5a699ab229742b6,src_33e8d065011165de,provider_claim_only,ai_assisted_research,batch_001_release_002,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Opening overview, Details and Features sections; Output Examples include grid GIS outputs."
asrt_bulk_eb5761752fc87ea5,product,prod_84da79537e9d2e53,primary_category_id,cat_data_interoperability_security,src_33e8d065011165de,provider_claim_only,ai_assisted_research,batch_001_release_002,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Opening overview, Details and Features sections; Output Examples include grid GIS outputs."
asrt_bulk_ebba14a5916494eb,product,prod_3464ecbd2a2298cc,description,"Enterprise geospatial platform for utility asset registries, web maps, spatial analysis, dashboards and integration with operational systems.",src_1aba15c2ac9250fc,provider_claim_only,ai_assisted_research,batch_001_release_009,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Solution paragraph selecting ArcGIS Enterprise and Results paragraphs stating installation in 2018, portal deployment, dashboards and spatial analysis."
asrt_bulk_ebf1a7ac2dddda9a,product,prod_88eab8436b1e03d8,organisation_id,org_73b14ede2c4a2ead,src_e5c412f183848e7c,provider_claim_only,ai_assisted_research,batch_001_release_006,kaykluz,2026-08-02,,,"Human reviewed. Source locator: README opening and Features sections describe optimisation, dispatch, power-flow and planning functions; linked African models establish regional use."
asrt_bulk_ebf2bf43e78285bd,deployment,dep_ef40e913768f8074,country_iso2,KE,src_2036ee97788b09bc,provider_claim_only,ai_assisted_research,batch_001_release_005,kaykluz,2026-08-02,,,Human reviewed. Source locator: FAQ questions 3 and 9 list Kenya among operating countries and instruct riders to locate swap stations with the Spiro app.
asrt_bulk_ec324b6410ac0829,product,prod_786ef0a3b218061b,organisation_id,org_4ac6c37b6348829f,src_75449c38606a534e,independently_evidenced,ai_assisted_research,batch_001_release_008,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Project description and Key milestones sections identify the Kenya-based SaaS platform, functions and pilot integrations."
asrt_bulk_ec865ddb9157daa3,product,prod_3cdf76665621519b,primary_category_id,cat_trading_wheeling_settlement,src_8055fc93905afd67,provider_claim_only,ai_assisted_research,batch_001_release_012,kaykluz,2026-08-02,,,Human reviewed. Source locator: Our Solutions / Energypro Marketplace section describes renewable-electricity sourcing and the page identifies South African wheeling operations.
asrt_bulk_eca01449d0a48d33,deployment,dep_3962898e06c0b969,product_id,prod_f3d9dc4a77ea4cab,src_0b7158369b815d9f,provider_claim_only,ai_assisted_research,batch_001_release_002,kaykluz,2026-08-02,,,Human reviewed. Source locator: Presentation summary under '2022 – AVEVA PI World – Amsterdam – Power Generation'.
asrt_bulk_ed0f6eccf2be2c5c,product,prod_76e1cb9631e5da42,lifecycle_status,active,src_1fd4de155f438bff,provider_claim_only,ai_assisted_research,batch_001_release_003,kaykluz,2026-08-02,,,Human reviewed. Source locator: FAQ answer to 'Where can I swap batteries' states that cabinets are deployed across Nairobi and can be found using the mobile app.
asrt_bulk_ed25d610ea4404f6,product,prod_21c1794343050d9f,primary_category_id,cat_retail_metering_billing_payments,src_e0428ec7ccfcfd99,provider_claim_only,ai_assisted_research,batch_001_release_012,kaykluz,2026-08-02,,,Human reviewed. Source locator: Opening 'Empower your customers' section and 'Better informed' notification list.
asrt_bulk_ed2bec4ff8c2617f,product,prod_c0f44036c2631600,access_model,open_source,src_c884b377e1fc531b,public_source,ai_assisted_research,batch_001_release_006,kaykluz,2026-08-02,,,Human reviewed. Source locator: IMPACCT Framework paragraph names FFRM for analysing foregone revenue from early fossil-plant shutdowns.
asrt_bulk_ed6535217a2dd2d7,organisation,org_e6912eb1478e941d,country_of_origin,KE,src_419b4f8f3ed72377,independently_evidenced,ai_assisted_research,batch_001_release_009,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Project description names PowerPay and describes monitoring, revenue collection, asset management and energy-use tracking; page reports current use in East Africa."
